Date,Username,Tweet
2018-11-23T08:29:41+00:00,BCCI,"6.3: WICKET! M Stoinis (4) is out, c Dinesh Karthik b Jasprit Bumrah, 41/4 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:24:04+00:00,BCCI,"Khaleel Ahmed is on fire 🔥🔥

Picks up two crucial wickets. Lynn and Darcy Short back in the hut. Australia 35/3 in 5.3 overs.

Live - https://t.co/ZHonO1GQJF #AUSvIND https://t.co/i3xbfQR8Va"
2018-11-23T08:22:28+00:00,BCCI,"2nd T20I. 5.3: WICKET! D Short (14) is out, b Khaleel Ahmed, 35/3 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:19:25+00:00,BCCI,"2nd T20I. 4.6: J Bumrah to D Short (14), 4 runs, 34/2 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:13:08+00:00,BCCI,"3.5: WICKET! C Lynn (13) is out, c Krunal Pandya b Khaleel Ahmed, 27/2 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:11:24+00:00,BCCI,"2nd T20I. 3.4: K Ahmed to C Lynn (13), 4 runs, 26/1 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:05:04+00:00,BCCI,"2nd T20I. 2.4: B Kumar to C Lynn (6), 6 runs, 16/1 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T08:00:58+00:00,BCCI,"Great start by @BhuviOfficial as he picks up the wicket of the Australian Captain.

Live - https://t.co/ZHonO1GQJF #AUSvIND https://t.co/kGjdRYZpEc"
2018-11-23T07:59:23+00:00,BCCI,"2nd T20I. 1.3: K Ahmed to D Short (4), 4 runs, 6/1 https://t.co/ZHonO1pfS7 #AusvInd"
2018-11-23T07:27:41+00:00,BCCI,An unchanged Playing XI for #TeamIndia #AUSvIND https://t.co/7AlPUXPj1B
2018-11-23T07:26:10+00:00,BCCI,"AUS XI: D Short, A Finch, C Lynn, G Maxwell, M Stoinis, B McDermott, A Carey, A Tye, N Coulter-Nile, A Zampa, J Behrendorff"
2018-11-23T07:26:10+00:00,BCCI,Welcome to live coverage of the 2nd T20I between Australia and India https://t.co/ZHonO1pfS7 #AusvInd
2018-11-23T06:53:55+00:00,BCCI,"Chill ❄❄
Rain 🌨
Hoping to get a bit clear. Hello and welcome to the G #TeamIndia #AUSvIND https://t.co/GCl9YySgeV"
2018-11-23T06:51:57+00:00,BCCI,"That's the first image from the MCG and looks like we'll have a delayed start to the 2nd T20I against Australia.

Stay tuned https://t.co/ZHonO1GQJF #AUSvIND https://t.co/EgmVkUUtNG"
2018-11-23T05:14:09+00:00,BCCI,"🏏 Australia vs India
📅 November 23
⏲️ 13.20 IST
📱🔢 https://t.co/ZHonO1GQJF #AUSvIND https://t.co/6ZEUSFVKoT"
2018-11-22T18:08:56+00:00,BCCI,"All the best! It has been a great campaign. Let's cross this hurdle and cross the final hurdle too: @imVkohli's encouraging message for @BCCIWomen. 
Let's do this 💪🏽 #TeamIndia #WomenInBlue #INDvENG https://t.co/sESPXybHOD"
2018-11-22T17:37:15+00:00,BCCI,Good luck for the semi-final against England @BCCIWomen. You have it in you to go the distance win the 🏆. Go and express yourself fearlessly: @RaviShastriOfc #TeamIndia #WT20 https://t.co/CFIqDKAs7b
2018-11-22T09:11:30+00:00,BCCI,Melbourne! We are here for the 2nd T20I #TeamIndia #AUSvIND https://t.co/8xEp62g3Ex
2018-11-22T08:37:20+00:00,BCCI,Get behind the #WomenInBlue as they are all set to take on England Women in the semi-final at @WorldT20 🙌🙌
2018-11-22T06:06:24+00:00,BCCI,"MUST WATCH - When Hitman became Cameraman 👀👀

We get behind the scenes as @ImRo45 goes behind the lens to profile @im_manishpandey during a photoshoot - by @28anand 

📹📹https://t.co/JEvSMrWmmP #TeamIndia https://t.co/gca1z19XyM"
2018-11-21T12:01:22+00:00,BCCI,1st T20I. It's all over! Australia won by 4 runs (DLS Method)! https://t.co/LxNw8DrJvS #AusvInd
2018-11-21T11:58:53+00:00,BCCI,"1st T20I. 16.6: M Stoinis to K Yadav (4), 4 runs, 169/7 https://t.co/LxNw8DrJvS #AusvInd"
